,Sample Date,Age,Sex,Lat_Cent,Long_Cent,Active - Hunter Killed,Active - Other,Active - Road-Killed,Targeted - Other,Targeted-Clinical suspect
1696,5,2.5,1.0,39.360999,-78.274181,1,0,0,0,0
1697,5,3.5,0.0,39.376783,-78.32960899999999,1,0,0,0,0
1698,5,2.5,1.0,39.376783,-78.32960899999999,1,0,0,0,0
1699,5,1.5,1.0,39.360999,-78.274181,1,0,0,0,0
1700,5,2.5,1.0,39.360999,-78.274181,1,0,0,0,0
1701,5,1.5,0.0,39.346514,-78.274744,1,0,0,0,0
1702,5,1.5,1.0,39.346514,-78.274744,1,0,0,0,0
1703,5,1.5,1.0,39.37592,-78.292281,1,0,0,0,0
1704,5,2.5,1.0,39.376353,-78.31094499999999,1,0,0,0,0
1705,5,2.5,1.0,39.31622,-78.219927,1,0,0,0,0
1706,5,2.5,0.0,39.404014000000004,-78.25381800000001,1,0,0,0,0
1707,5,,1.0,39.404014000000004,-78.25381800000001,1,0,0,0,0
1708,5,2.5,1.0,39.34695,-78.2934,1,0,0,0,0
1709,5,4.5,1.0,39.36056,-78.255522,1,0,0,0,0
1710,5,5.5,1.0,39.36056,-78.255522,1,0,0,0,0
1711,5,2.5,0.0,39.376783,-78.32960899999999,1,0,0,0,0
1712,5,2.5,0.0,39.376783,-78.32960899999999,1,0,0,0,0
1713,5,,1.0,39.404454,-78.27248900000001,1,0,0,0,0
1714,5,,1.0,39.404454,-78.27248900000001,1,0,0,0,0
1715,5,,1.0,39.347382,-78.31205600000001,1,0,0,0,0
1716,5,1.5,1.0,39.449211,-78.32684300000001,1,0,0,0,0
1717,5,1.5,0.0,39.449211,-78.32684300000001,1,0,0,0,0
1718,5,2.5,0.0,39.376353,-78.31094499999999,1,0,0,0,0
1719,5,1.5,1.0,39.362297999999996,-78.330161,1,0,0,0,0
1720,5,2.5,1.0,39.36056,-78.255522,1,0,0,0,0
1721,5,6.5,0.0,39.34695,-78.2934,1,0,0,0,0
1722,5,1.5,1.0,39.130521,-78.338941,1,0,0,0,0
1723,5,3.5,1.0,39.143719,-78.282587,1,0,0,0,0
1724,5,1.5,0.0,39.143719,-78.282587,1,0,0,0,0
1725,5,1.5,1.0,39.202525,-78.31759,1,0,0,0,0
1726,5,1.5,0.0,39.186739,-78.2623,1,0,0,0,0
1727,5,1.5,0.0,39.116035,-78.339486,1,0,0,0,0
1728,5,2.5,0.0,39.130521,-78.338941,1,0,0,0,0
1729,5,1.5,1.0,39.215270000000004,-78.242553,1,0,0,0,0
1730,5,2.5,1.0,39.159494,-78.337849,1,0,0,0,0
1731,5,3.5,0.0,39.115179,-78.302296,1,0,0,0,0
1732,5,1.5,1.0,39.258282,-78.222219,1,0,0,0,0
1733,5,2.0,0.0,39.05976,-78.415989,1,0,0,0,0
1734,5,1.5,1.0,39.103221999999995,-78.414402,1,0,0,0,0
1735,5,1.5,1.0,39.072998,-78.359705,1,0,0,0,0
1736,5,3.5,1.0,39.029956,-78.379897,1,0,0,0,0
1737,5,2.5,0.0,39.101122,-78.321439,1,0,0,0,0
1738,5,,1.0,39.042318,-78.286479,1,0,0,0,0
1739,5,1.5,1.0,39.129233,-78.283144,1,0,0,0,0
1740,5,1.5,0.0,38.985655,-78.34437700000001,1,0,0,0,0
1741,5,1.5,1.0,39.060171000000004,-78.43457099999999,1,0,0,0,0
1742,5,5.5,0.0,39.017519,-78.473287,1,0,0,0,0
1743,5,1.5,1.0,39.117295,-78.395275,1,0,0,0,0
1744,5,2.5,0.0,39.030784999999995,-78.417045,1,0,0,0,0
1745,5,1.5,1.0,39.072998,-78.359705,1,0,0,0,0
1746,5,1.5,1.0,39.057235,-78.304503,1,0,0,0,0
1747,5,1.5,1.0,39.057235,-78.304503,1,0,0,0,0
1748,5,4.5,0.0,39.057235,-78.304503,1,0,0,0,0
1749,5,2.5,0.0,39.029956,-78.379897,1,0,0,0,0
1750,5,1.5,1.0,39.057235,-78.304503,1,0,0,0,0
1751,5,3.5,0.0,39.087485,-78.359164,1,0,0,0,0
1752,5,2.5,0.0,39.088735,-78.414932,1,0,0,0,0
1753,5,4.5,0.0,39.015469,-78.380432,1,0,0,0,0
1754,5,4.5,0.0,39.103634,-78.432996,1,0,0,0,0
1755,5,2.5,0.0,39.086636,-78.321988,1,0,0,0,0
1756,5,5.5,0.0,39.087062,-78.340576,1,0,0,0,0
1757,5,1.5,0.0,39.087062,-78.340576,1,0,0,0,0
1758,5,1.5,1.0,39.086636,-78.321988,1,0,0,0,0
1759,5,3.5,1.0,39.075066,-78.45263299999999,1,0,0,0,0
1760,5,2.5,1.0,39.046091,-78.453675,1,0,0,0,0
1761,5,1.5,1.0,39.088321,-78.396342,1,0,0,0,0
1762,5,2.5,1.0,39.115609,-78.320891,1,0,0,0,0
1763,5,3.5,1.0,39.115609,-78.320891,1,0,0,0,0
1764,5,1.5,1.0,39.088735,-78.414932,1,0,0,0,0
1765,5,2.5,1.0,39.130945000000004,-78.357541,1,0,0,0,0
1766,5,1.5,0.0,39.029115000000004,-78.34275,1,0,0,0,0
1767,5,7.0,0.0,38.959965999999994,-78.493905,1,0,0,0,0
1768,5,1.5,0.0,39.115609,-78.320891,1,0,0,0,0
1769,5,4.5,0.0,38.959965999999994,-78.493905,1,0,0,0,0
1770,5,1.5,1.0,39.117709999999995,-78.413872,1,0,0,0,0
1771,5,1.5,1.0,39.075066,-78.45263299999999,1,0,0,0,0
1772,5,1.5,1.0,39.131782,-78.394741,1,0,0,0,0
1773,5,2.5,1.0,39.131782,-78.394741,1,0,0,0,0
1774,5,2.5,1.0,39.131782,-78.394741,1,0,0,0,0
1775,5,2.5,1.0,39.131782,-78.394741,1,0,0,0,0
1776,5,2.5,1.0,39.060983,-78.471737,1,0,0,0,0
1777,5,1.5,0.0,39.376353,-78.31094499999999,1,0,0,0,0
1778,5,1.5,1.0,39.027398,-78.268461,1,0,0,0,0
1779,5,1.5,1.0,39.057663,-78.323083,1,0,0,0,0
1780,5,1.5,1.0,39.376353,-78.31094499999999,1,0,0,0,0
1781,5,3.0,0.0,39.332896999999996,-78.312612,1,0,0,0,0
1782,5,10.0,0.0,39.332896999999996,-78.312612,1,0,0,0,0
1783,5,6.0,0.0,39.332464,-78.293959,1,0,0,0,0
1784,5,2.5,0.0,39.228867,-78.204739,1,0,0,0,0
1785,5,1.5,0.0,39.243797,-78.222791,1,0,0,0,0
1786,5,1.5,0.0,39.045683000000004,-78.435096,1,0,0,0,0
1787,5,1.5,0.0,39.274954,-78.314828,1,0,0,0,0
1788,5,3.5,1.0,39.143719,-78.282587,1,0,0,0,0
1789,5,2.0,0.0,39.128797999999996,-78.264546,1,0,0,0,0
1790,5,1.5,0.0,39.128797999999996,-78.264546,1,0,0,0,0
1791,5,2.0,0.0,39.317979,-78.29451800000001,1,0,0,0,0
1792,5,4.5,0.0,39.317979,-78.29451800000001,1,0,0,0,0
1793,5,3.0,0.0,39.317979,-78.29451800000001,1,0,0,0,0
1794,5,1.5,1.0,39.004616,-78.548078,1,0,0,0,0
1795,5,1.5,1.0,39.390839,-78.310389,1,0,0,0,0
1796,5,1.5,0.0,39.298545000000004,-78.090011,1,0,0,0,0
1797,5,1.5,1.0,39.214828000000004,-78.223933,1,0,0,0,0
1798,5,1.5,1.0,39.287695,-78.239713,1,0,0,0,0
1799,5,1.5,0.0,39.31622,-78.219927,1,0,0,0,0
1800,5,1.5,1.0,39.271871000000004,-78.184377,1,0,0,0,0
1801,5,3.0,1.0,39.299929999999996,-78.145932,1,0,0,0,0
1802,5,1.5,1.0,39.287251,-78.221074,1,0,0,0,0
1803,5,1.5,1.0,39.285446,-78.14652099999999,1,0,0,0,0
1804,5,3.0,0.0,39.271871000000004,-78.184377,1,0,0,0,0
1805,5,2.0,1.0,39.404454,-78.27248900000001,1,0,0,0,0
1806,5,3.0,1.0,39.30218,-78.239144,1,0,0,0,0
1807,5,,0.0,39.344291,-78.181471,1,0,0,0,0
1808,5,2.0,1.0,39.199898,-78.205888,1,0,0,0,0
1809,5,2.0,1.0,39.27232,-78.203012,1,0,0,0,0
1810,5,1.5,1.0,39.27365,-78.25891800000001,1,0,0,0,0
1811,5,2.0,1.0,39.257836,-78.203588,1,0,0,0,0
1812,5,2.0,1.0,39.30218,-78.239144,1,0,0,0,0
1813,5,3.0,1.0,39.268168,-78.035315,1,0,0,0,0
1814,5,2.0,1.0,39.258725,-78.240851,1,0,0,0,0
1815,5,2.0,1.0,39.287251,-78.221074,1,0,0,0,0
1816,5,1.5,0.0,39.042318,-78.286479,1,0,0,0,0
1817,5,1.5,1.0,39.331590000000006,-78.25665500000001,1,0,0,0,0
1818,5,2.0,0.0,39.390405,-78.291721,1,0,0,0,0
1819,5,1.5,0.0,39.390405,-78.291721,1,0,0,0,0
1820,5,1.5,1.0,39.358775,-78.18088900000001,1,0,0,0,0
1821,5,1.5,1.0,39.358775,-78.18088900000001,1,0,0,0,0
1822,5,2.0,1.0,39.358775,-78.18088900000001,1,0,0,0,0
1823,5,1.5,1.0,39.272766,-78.22164699999999,1,0,0,0,0
1824,5,1.5,0.0,39.227965999999995,-78.16749300000001,1,0,0,0,0
1825,5,3.5,0.0,39.285446,-78.14652099999999,1,0,0,0,0
1826,5,1.5,1.0,39.257836,-78.203588,1,0,0,0,0
1827,5,1.5,1.0,39.343837,-78.162818,1,0,0,0,0
1828,5,2.0,0.0,39.257836,-78.203588,1,0,0,0,0
1829,5,3.0,1.0,39.419375,-78.290599,1,0,0,0,0
1830,5,2.0,1.0,39.434295,-78.308717,1,0,0,0,0
1831,5,2.0,1.0,39.286804,-78.202435,1,0,0,0,0
1832,5,1.5,0.0,39.259165,-78.25948299999999,1,0,0,0,0
1833,5,2.5,1.0,39.231066,-78.297861,1,0,0,0,0
1834,5,4.5,1.0,39.215270000000004,-78.242553,1,0,0,0,0
1835,5,2.5,0.0,39.186739,-78.2623,1,0,0,0,0
1836,5,2.0,1.0,39.270963,-78.147109,1,0,0,0,0
1837,5,1.5,1.0,39.260897,-78.33401500000001,1,0,0,0,0
1838,5,2.5,0.0,39.246836,-78.35319399999999,1,0,0,0,0
1839,5,2.5,1.0,39.319266999999996,-78.350465,1,0,0,0,0
1840,5,1.5,1.0,39.290717,-78.3702,1,0,0,0,0
1841,5,1.5,1.0,39.289869,-78.332916,1,0,0,0,0
1842,5,2.5,1.0,39.232772,-78.372366,1,0,0,0,0
1843,5,3.5,1.0,39.28944,-78.314275,1,0,0,0,0
1844,5,2.5,1.0,39.229755,-78.241986,1,0,0,0,0
1845,5,2.5,1.0,39.260897,-78.33401500000001,1,0,0,0,0
1846,5,3.5,1.0,39.274954,-78.314828,1,0,0,0,0
1847,5,2.5,1.0,39.219120000000004,-78.41015300000001,1,0,0,0,0
1848,5,1.5,1.0,39.272766,-78.22164699999999,1,0,0,0,0
1849,5,1.5,0.0,39.262164,-78.38991800000001,1,0,0,0,0
1850,5,1.5,0.0,39.262164,-78.38991800000001,1,0,0,0,0
1851,5,1.5,0.0,39.247258,-78.371825,1,0,0,0,0
1852,5,2.5,0.0,39.245983,-78.315934,1,0,0,0,0
1853,5,1.5,0.0,39.290294,-78.351558,1,0,0,0,0
1854,5,1.5,1.0,39.290294,-78.351558,1,0,0,0,0
1855,5,1.5,1.0,39.277066999999995,-78.40802,1,0,0,0,0
1856,5,4.5,0.0,39.217863,-78.354283,1,0,0,0,0
1857,5,2.5,1.0,39.216147,-78.279795,1,0,0,0,0
1858,5,2.5,1.0,39.276231,-78.370742,1,0,0,0,0
1859,5,1.5,1.0,39.304781,-78.351011,1,0,0,0,0
1860,5,3.5,1.0,39.261322,-78.352649,1,0,0,0,0
1861,5,1.5,1.0,38.945873999999996,-78.512969,1,0,0,0,0
1862,5,1.5,1.0,38.875366,-78.608176,1,0,0,0,0
1863,5,1.5,1.0,38.875744,-78.626713,1,0,0,0,0
1864,5,2.5,1.0,38.905843,-78.681383,1,0,0,0,0
1865,5,1.5,1.0,39.003431,-78.49237099999999,1,0,0,0,0
1866,5,1.5,1.0,38.890234,-78.62623,1,0,0,0,0
1867,5,2.5,1.0,38.932943,-78.587678,1,0,0,0,0
1868,5,2.5,1.0,38.946659000000004,-78.550077,1,0,0,0,0
1869,5,2.5,1.0,39.103221999999995,-78.414402,1,0,0,0,0
1870,5,3.5,1.0,39.31487,-78.163989,1,0,0,0,0
1871,5,4.5,1.0,39.025634000000004,-78.194179,1,0,0,0,0
1872,5,2.5,1.0,39.130095000000004,-78.32034200000001,1,0,0,0,0
1873,5,2.5,0.0,38.961921999999994,-78.58669499999999,0,0,0,0,1
1874,5,,1.0,38.931779,-78.532025,1,0,0,0,0
1875,5,2.5,0.0,39.159918,-78.35645600000001,1,0,0,0,0
1876,5,3.5,1.0,38.904724,-78.625748,1,0,0,0,0
1877,5,1.5,1.0,38.873823,-78.534032,1,0,0,0,0
1878,5,2.5,1.0,39.130095000000004,-78.32034200000001,1,0,0,0,0
1879,5,2.5,0.0,38.889856,-78.60769,1,0,0,0,0
1880,5,,1.0,38.959965999999994,-78.493905,1,0,0,0,0
1881,5,1.5,1.0,39.085776,-78.284813,1,0,0,0,0
1882,5,1.5,1.0,38.984531,-77.248482,1,0,0,0,0
1883,5,2.5,1.0,39.200784999999996,-78.24311999999999,1,0,0,0,0
1884,5,1.5,1.0,39.242902,-78.185536,1,0,0,0,0
1885,5,3.0,1.0,39.272766,-78.22164699999999,1,0,0,0,0
1886,5,,0.0,39.268640999999995,-78.053946,1,0,0,0,0
1887,5,2.5,1.0,39.172253999999995,-78.262862,1,0,0,0,0
1888,5,1.5,1.0,39.245117,-78.278675,1,0,0,0,0
1889,5,2.5,0.0,38.848246,-78.701797,1,0,0,0,0
1890,5,3.5,1.0,39.116035,-78.339486,1,0,0,0,0
1891,5,2.5,1.0,39.076271999999996,-78.508395,1,0,0,0,0
1892,5,7.0,0.0,39.101548,-78.34003100000001,1,0,0,0,0
1893,5,10.0,1.0,39.233191,-78.39099300000001,1,0,0,0,0
1894,5,2.5,1.0,39.275383000000005,-78.333466,1,0,0,0,0
1895,5,2.5,1.0,39.230195,-78.260611,1,0,0,0,0
1896,5,10.0,1.0,39.290294,-78.351558,1,0,0,0,0
1897,5,1.5,0.0,39.275383000000005,-78.333466,1,0,0,0,0
1898,5,1.5,1.0,39.102808,-78.395809,1,0,0,0,0
1899,5,2.5,0.0,38.99929,-78.30670500000001,1,0,0,0,0
1900,5,1.5,1.0,38.99929,-78.30670500000001,1,0,0,0,0
1901,5,1.5,0.0,39.304354,-78.33236600000001,1,0,0,0,0
1902,5,2.5,1.0,39.271871000000004,-78.184377,1,0,0,0,0
1903,5,2.5,1.0,39.272766,-78.22164699999999,1,0,0,0,0
1904,5,4.0,0.0,39.359673,-78.218204,1,0,0,0,0
1905,5,2.0,0.0,39.315773,-78.20128100000001,1,0,0,0,0
1906,5,6.0,0.0,39.315773,-78.20128100000001,1,0,0,0,0
1907,5,2.5,1.0,39.286804,-78.202435,1,0,0,0,0
1908,5,1.5,1.0,39.257836,-78.203588,1,0,0,0,0
1909,5,2.5,1.0,39.344291,-78.181471,1,0,0,0,0
1910,5,1.5,0.0,39.317105,-78.257222,1,0,0,0,0
1911,5,3.5,1.0,39.329807,-78.182053,1,0,0,0,0
1912,5,7.0,0.0,39.315773,-78.20128100000001,1,0,0,0,0
1913,5,1.5,1.0,39.347382,-78.31205600000001,1,0,0,0,0
1914,5,2.5,1.0,39.114746999999994,-78.28370100000001,1,0,0,0,0
1915,5,2.5,0.0,39.313272999999995,-77.566855,1,0,0,0,0
1916,5,3.5,0.0,38.986909999999995,-78.400064,1,0,0,0,0
1917,5,1.5,1.0,39.274954,-78.314828,1,0,0,0,0
1918,5,2.5,1.0,39.433861,-78.290038,1,0,0,0,0
1919,5,1.5,1.0,39.31487,-78.163989,1,0,0,0,0
1920,5,3.5,0.0,39.290717,-78.3702,1,0,0,0,0
1921,5,3.5,1.0,39.159918,-78.35645600000001,1,0,0,0,0
1922,5,5.5,0.0,39.301736,-78.220501,1,0,0,0,0
1923,5,3.5,0.0,39.391269,-78.32905699999999,1,0,0,0,0
1924,5,2.5,1.0,39.376353,-78.31094499999999,1,0,0,0,0
1925,5,2.0,0.0,39.228418,-78.186115,1,0,0,0,0
1926,5,2.5,1.0,39.046896000000004,-78.49083399999999,1,0,0,0,0
1927,5,2.5,0.0,38.985655,-78.34437700000001,1,0,0,0,0
1928,5,2.5,1.0,39.07215,-78.322536,1,0,0,0,0
1929,5,2.5,0.0,39.101122,-78.321439,1,0,0,0,0
1930,5,1.5,1.0,39.086636,-78.321988,1,0,0,0,0
1931,5,1.5,1.0,39.017519,-78.473287,1,0,0,0,0
1932,5,5.5,1.0,39.003029999999995,-78.473802,1,0,0,0,0
1933,5,1.5,1.0,39.116035,-78.339486,1,0,0,0,0
1934,5,2.5,0.0,39.115609,-78.320891,1,0,0,0,0
1935,5,2.5,1.0,39.115609,-78.320891,1,0,0,0,0
1936,5,2.5,0.0,39.046091,-78.453675,1,0,0,0,0
1937,5,2.5,1.0,39.046091,-78.453675,1,0,0,0,0
1938,5,1.5,0.0,39.046091,-78.453675,1,0,0,0,0
1939,5,1.5,0.0,39.01505,-78.361862,1,0,0,0,0
1940,5,1.5,1.0,39.058510999999996,-78.36024499999999,1,0,0,0,0
1941,5,10.0,1.0,39.230632,-78.279235,1,0,0,0,0
1942,5,2.5,1.0,39.286804,-78.202435,1,0,0,0,0
1943,5,10.0,1.0,39.26258,-78.40855400000001,1,0,0,0,0
1944,5,2.5,0.0,39.231066,-78.297861,1,0,0,0,0
1945,5,2.5,1.0,39.204633,-78.410686,1,0,0,0,0
1946,5,1.5,1.0,39.246836,-78.35319399999999,1,0,0,0,0
1947,5,2.5,1.0,39.247677,-78.390456,1,0,0,0,0
1948,5,2.5,0.0,39.247677,-78.390456,1,0,0,0,0
1949,5,2.5,1.0,39.275383000000005,-78.333466,1,0,0,0,0
1950,5,1.5,1.0,39.219120000000004,-78.41015300000001,1,0,0,0,0
1951,5,1.5,1.0,38.875744,-78.626713,1,0,0,0,0
1952,5,2.5,1.0,38.959965999999994,-78.493905,1,0,0,0,0
1953,5,3.5,1.0,38.876862,-78.682326,1,0,0,0,0
1954,5,1.5,1.0,38.932943,-78.587678,1,0,0,0,0
1955,5,1.5,1.0,39.073417,-78.378289,1,0,0,0,0
1956,5,1.5,0.0,38.88909,-78.57061,1,0,0,0,0
1957,5,1.5,1.0,38.903964,-78.58865899999999,1,0,0,0,0
1958,5,1.5,1.0,38.904724,-78.625748,1,0,0,0,0
1959,5,4.5,1.0,38.947433000000004,-78.587186,1,0,0,0,0
1960,5,5.5,1.0,38.962305,-78.605254,1,0,0,0,0
1961,5,2.5,0.0,38.904346000000004,-78.607203,1,0,0,0,0
1962,5,2.5,1.0,38.903964,-78.58865899999999,1,0,0,0,0
1963,5,1.5,0.0,39.073417,-78.378289,1,0,0,0,0
1964,5,2.5,1.0,39.103221999999995,-78.414402,1,0,0,0,0
1965,5,5.5,1.0,39.299009000000005,-78.108651,1,0,0,0,0
1966,5,2.5,1.0,39.361435,-78.29284100000001,1,0,0,0,0
1967,5,1.5,1.0,39.244663,-77.70071,0,0,0,0,1
1968,5,5.5,1.0,39.174825,-78.374525,1,0,0,0,0
1969,5,3.5,1.0,39.404454,-78.27248900000001,1,0,0,0,0
1970,5,3.5,1.0,39.261322,-78.352649,1,0,0,0,0
1971,5,3.5,1.0,39.174403999999996,-78.355914,1,0,0,0,0
1972,5,2.5,0.0,39.190558,-78.429834,1,0,0,0,0
1973,5,1.5,0.0,39.158637,-78.300635,1,0,0,0,0
1974,5,2.5,0.0,39.199898,-78.205888,1,0,0,0,0
1975,5,1.5,1.0,39.199898,-78.205888,1,0,0,0,0
1976,5,2.5,0.0,39.199898,-78.205888,1,0,0,0,0
1977,5,1.5,0.0,39.199898,-78.205888,1,0,0,0,0
1978,5,1.5,0.0,39.187176,-78.280913,1,0,0,0,0
1979,5,2.5,0.0,39.116035,-78.339486,1,0,0,0,0
1980,5,2.5,0.0,39.159067,-78.319242,1,0,0,0,0
1981,5,3.5,1.0,39.363147999999995,-78.36748399999999,1,0,0,0,0
1982,5,1.5,0.0,39.276651,-78.389381,1,0,0,0,0
1983,5,1.5,1.0,39.259603000000006,-78.278115,1,0,0,0,0
1984,5,1.5,1.0,39.319266999999996,-78.350465,1,0,0,0,0
1985,5,1.5,1.0,39.304781,-78.351011,1,0,0,0,0
1986,5,1.5,1.0,39.204633,-78.410686,1,0,0,0,0
1987,5,1.5,0.0,39.205045,-78.42930600000001,1,0,0,0,0
1988,5,5.5,0.0,39.171815,-78.244253,1,0,0,0,0
1989,5,6.5,0.0,39.248094,-78.409087,1,0,0,0,0
1990,5,2.5,1.0,39.232772,-78.372366,1,0,0,0,0
1991,5,2.5,0.0,39.290717,-78.3702,1,0,0,0,0
1992,5,2.5,1.0,39.274088,-78.27755400000001,1,0,0,0,0
1993,5,1.5,1.0,39.274088,-78.27755400000001,1,0,0,0,0
1994,5,3.5,0.0,39.300385999999996,-78.164574,1,0,0,0,0
1995,5,3.5,0.0,39.300385999999996,-78.164574,1,0,0,0,0
1996,5,3.5,1.0,39.228418,-78.186115,1,0,0,0,0
1997,5,4.5,0.0,39.228418,-78.186115,1,0,0,0,0
1998,5,2.5,1.0,39.275808000000005,-78.352104,1,0,0,0,0
1999,5,1.5,1.0,39.275808000000005,-78.352104,1,0,0,0,0
2000,5,1.5,1.0,39.376783,-78.32960899999999,1,0,0,0,0
2001,5,1.5,1.0,39.347382,-78.31205600000001,1,0,0,0,0
2002,5,2.5,1.0,39.389969,-78.273053,1,0,0,0,0
2003,5,1.5,0.0,39.302621,-78.257788,1,0,0,0,0
2004,5,2.5,0.0,39.045683000000004,-78.435096,1,0,0,0,0
2005,5,3.5,1.0,38.961149,-78.549578,1,0,0,0,0
2006,5,3.5,0.0,39.318411,-78.31316600000001,1,0,0,0,0
2007,5,7.0,0.0,39.288573,-78.276993,1,0,0,0,0
2008,5,3.5,1.0,39.289869,-78.332916,1,0,0,0,0
2009,5,3.5,0.0,39.288573,-78.276993,1,0,0,0,0
2010,5,3.5,0.0,38.97365,-78.456273,1,0,0,0,0
2011,5,2.5,1.0,38.97365,-78.456273,1,0,0,0,0
2012,5,3.5,1.0,38.919214000000004,-78.625265,1,0,0,0,0
2013,5,3.5,0.0,39.000982,-78.380967,1,0,0,0,0
2014,5,1.5,1.0,38.904346000000004,-78.607203,1,0,0,0,0
2015,5,3.5,1.0,39.315323,-78.182635,1,0,0,0,0
2016,5,1.5,1.0,39.300839,-78.183216,1,0,0,0,0
2017,5,2.5,1.0,39.257836,-78.203588,1,0,0,0,0
2018,5,,0.0,39.287251,-78.221074,1,0,0,0,0
2019,5,1.5,1.0,39.287251,-78.221074,1,0,0,0,0
2020,5,1.5,1.0,39.389969,-78.273053,1,0,0,0,0
2021,5,2.5,1.0,39.344291,-78.181471,1,0,0,0,0
2022,5,1.5,1.0,39.419375,-78.290599,1,0,0,0,0
2023,5,3.5,0.0,39.286804,-78.202435,1,0,0,0,0
2024,5,1.5,1.0,39.072998,-78.359705,1,0,0,0,0
2025,5,3.5,0.0,39.057235,-78.304503,1,0,0,0,0
2026,5,3.5,0.0,39.102808,-78.395809,1,0,0,0,0
2027,5,2.5,0.0,39.057235,-78.304503,1,0,0,0,0
2028,5,3.5,0.0,38.888312,-78.53353100000001,1,0,0,0,0
2029,5,2.5,0.0,39.101122,-78.321439,1,0,0,0,0
2030,5,1.5,0.0,39.058089,-78.341664,1,0,0,0,0
2031,5,2.5,0.0,39.087903999999995,-78.377753,1,0,0,0,0
2032,5,5.5,0.0,39.05893,-78.378826,1,0,0,0,0
2033,5,3.5,0.0,39.046896000000004,-78.49083399999999,1,0,0,0,0
2034,5,1.5,1.0,39.014629,-78.343293,1,0,0,0,0
2035,5,2.5,0.0,39.047295,-78.509414,1,0,0,0,0
2036,5,4.5,0.0,39.015885,-78.399002,1,0,0,0,0
2037,5,2.5,1.0,39.046495,-78.472254,1,0,0,0,0
2038,5,1.5,0.0,39.116458,-78.358082,1,0,0,0,0
2039,5,4.5,0.0,39.231925,-78.335112,1,0,0,0,0
2040,5,1.5,1.0,39.085776,-78.284813,1,0,0,0,0
2041,5,4.5,0.0,39.017115000000004,-78.45471500000001,1,0,0,0,0
2042,5,2.5,0.0,38.97365,-78.456273,1,0,0,0,0
2043,5,1.5,1.0,39.003431,-78.49237099999999,1,0,0,0,0
2044,5,1.5,1.0,38.974852,-78.511955,1,0,0,0,0
2045,5,3.5,0.0,38.974852,-78.511955,1,0,0,0,0
2046,5,1.5,1.0,38.974852,-78.511955,1,0,0,0,0
2047,5,1.5,0.0,39.017115000000004,-78.45471500000001,1,0,0,0,0
2048,5,3.5,1.0,39.261322,-78.352649,1,0,0,0,0
2049,5,1.5,0.0,39.025634000000004,-78.194179,1,0,0,0,0
2050,5,2.5,0.0,39.27232,-78.203012,1,0,0,0,0
2051,5,2.5,0.0,39.27232,-78.203012,1,0,0,0,0
2052,5,3.5,1.0,39.075873,-78.489807,1,0,0,0,0
2053,5,3.5,1.0,39.217439,-78.33566,1,0,0,0,0
2054,5,2.5,0.0,39.247258,-78.371825,1,0,0,0,0
2055,5,3.5,0.0,39.247258,-78.371825,1,0,0,0,0
2056,5,3.5,1.0,39.247258,-78.371825,1,0,0,0,0
2057,5,1.5,1.0,39.247258,-78.371825,1,0,0,0,0
2058,5,3.5,0.0,39.362725,-78.348822,1,0,0,0,0
2059,5,1.5,1.0,39.241537,-78.12965799999999,0,0,0,0,1
2060,5,3.5,1.0,38.892083,-78.718939,1,0,0,0,0
2061,5,3.5,1.0,39.117709999999995,-78.413872,1,0,0,0,0
2062,6,2.5,1.0,39.347382,-78.31205600000001,0,0,1,0,0
2063,6,2.5,0.0,39.055933,-78.248766,0,0,0,1,0
2064,6,3.5,0.0,39.37592,-78.292281,0,0,1,0,0
2065,6,3.5,1.0,39.274954,-78.314828,0,0,1,0,0
2066,6,3.0,0.0,39.101971,-78.358623,1,0,0,0,0
2067,6,2.5,0.0,39.033202,-78.528499,1,0,0,0,0
2068,6,4.0,1.0,39.141959,-78.20818100000001,0,0,1,0,0
2069,6,5.0,0.0,39.017519,-78.473287,1,0,0,0,0
2070,6,1.5,0.0,39.069978000000006,-78.229621,0,0,1,0,0
2071,6,6.0,0.0,39.317979,-78.29451800000001,0,0,1,0,0
2072,6,1.5,1.0,39.165839,-78.002372,0,0,1,0,0
2073,6,1.5,1.0,39.118973,-77.874082,0,0,1,0,0
2074,6,2.5,1.0,39.127027000000005,-78.190157,0,0,1,0,0
2075,6,2.5,1.0,39.27365,-78.25891800000001,0,0,1,0,0
2076,6,,1.0,39.258282,-78.222219,0,0,1,0,0
2077,6,1.5,1.0,39.259165,-78.25948299999999,0,0,1,0,0
2078,6,1.5,1.0,39.405324,-78.309832,0,0,1,0,0
2079,6,,1.0,39.390839,-78.310389,0,0,1,0,0
2080,6,1.5,1.0,39.347812,-78.330713,0,0,1,0,0
2081,6,2.5,0.0,38.981730999999996,-78.177338,0,0,1,0,0
2082,6,2.5,1.0,38.981730999999996,-78.177338,0,0,1,0,0
2083,6,1.5,0.0,38.98037,-78.121666,0,0,1,0,0
2084,6,2.5,0.0,38.98037,-78.121666,1,0,0,0,0
2085,6,2.5,1.0,39.166317,-78.020975,0,0,1,0,0
2086,6,3.5,1.0,39.05279,-78.118726,0,0,1,0,0
2087,6,2.5,1.0,39.258282,-78.222219,0,0,1,0,0
2088,6,1.5,0.0,39.122393,-78.004215,0,0,1,0,0
2089,6,2.5,1.0,39.185858,-78.22507399999999,0,0,1,0,0
2090,6,2.5,0.0,39.136395,-77.985006,0,0,1,0,0
